,STOP_ID, STOP_NAME,SA3_NAME
1476,19382,20-Lennox St/Victoria St (Abbotsford),Abbotsford
1477,19733,20-Lennox St/Victoria St (Richmond),Richmond
1478,18592,64-Elizabeth St/Church St (Richmond),Richmond
1479,19087,64-Baker St/Church St (Richmond),Richmond
1480,18591,65-Victoria St/Church St (Richmond),Richmond
1481,19383,21-Church St/Victoria St (Abbotsford),Abbotsford
1482,21966,21-Church St/Victoria St (Richmond),Richmond
1483,4440,133-Canterbury Rd/Mills St (Middle Park),Middle Park
1484,4127,130-Clarendon St/Albert Rd (South Melbourne),South Melbourne
1485,4333,130-Albert Rd/Clarendon St (South Melbourne),South Melbourne
1486,20500,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),Middle Park
1487,20501,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),Middle Park
1488,4444,137-Harold St/Danks St (Middle Park),Middle Park
1489,4134,137-Harold St/Danks St (Middle Park),Middle Park
1490,18219,119-Wells St/Park St (South Melbourne),South Melbourne
1491,18221,119-Wells St/Park St (South Melbourne),South Melbourne
1492,19505,20-Park Street/St Kilda Rd (Melbourne City),Melbourne City
1493,19678,20-Park Street/St Kilda Rd (Melbourne City),Melbourne City
1494,4449,138-Armstrong St/Danks St (Middle Park),Middle Park
1495,4140,138-Armstrong St/Danks St (Middle Park),Middle Park
1496,20503,130-Middle Park Station/Light Rail (Middle Park),Middle Park
1497,20502,130-Middle Park Station/Light Rail (Middle Park),Middle Park
1498,19676,22-Toorak Rd/St Kilda Rd (Melbourne City),Melbourne City
1499,19528,22-Toorak Rd/St Kilda Rd (Melbourne City),Melbourne City
1500,49999,22-Toorak Rd/St Kilda Rd (Melbourne City),Melbourne City
1501,4448,139-Langridge St/Patterson St (Middle Park),Middle Park
1502,4139,139-Langridge St/Patterson St (Middle Park),Middle Park
1503,4447,140-Fraser St/Patterson St (Middle Park),Middle Park
1504,19539,23-Arthur St/St Kilda Rd (Melbourne City),Melbourne City
1505,4138,140-Fraser St/Park St (St Kilda West),St Kilda West
1506,19575,23-Arthur St/St Kilda Rd (Melbourne City),Melbourne City
1507,19560,24-Leopold St/St Kilda Rd (South Melbourne),South Melbourne
1508,19574,24-Leopold St/St Kilda Rd (Melbourne City),Melbourne City
1509,20504,131-Fraser St/Light Rail (Middle Park),Middle Park
1510,20505,131-Fraser St/Light Rail (Middle Park),Middle Park
1511,52112,123-Fawkner Park/Toorak Rd (South Yarra),South Yarra
1512,52113,123-Fawkner Park/Toorak Rd (South Yarra),South Yarra
1513,4446,141-Cowderoy St/Park St (St Kilda West),St Kilda West
1514,4137,141-Deakin St/Park St (St Kilda West),St Kilda West
1515,19573,25-Commercial Rd/St Kilda Rd (Melbourne City),Melbourne City
1516,19561,25-Commercial Rd/St Kilda Rd (South Melbourne),South Melbourne
1517,19322,124-Walsh St/Toorak Rd (South Yarra),South Yarra
1518,18699,124-Walsh St/Toorak Rd (South Yarra),South Yarra
1519,4445,142-Mary St/Park St (St Kilda West),St Kilda West
1520,19562,26-Moubray St/St Kilda Rd (South Melbourne),South Melbourne
1521,4136,142-Mary St/Park St (St Kilda West),St Kilda West
1522,19572,26-Beatrice St/St Kilda Rd (Melbourne City),Melbourne City
1523,18899,26-Alfred Hospital/Commercial Rd (South Yarra),South Yarra
1524,20513,135-Jacka Bvd/Fitzroy St (St Kilda),St Kilda
1525,19133,26-Alfred Hospital/Commercial Rd (Prahran),Prahran
1526,19323,125-Punt Rd/Toorak Rd (South Yarra),South Yarra
1527,20512,135-Acland St/Fitzroy St (St Kilda),St Kilda
1528,18700,125-Punt Rd/Toorak Rd (South Yarra),South Yarra
1529,4135,143-Fitzroy St/Park St (St Kilda),St Kilda
1530,19563,27-High St/St Kilda Rd (South Melbourne),South Melbourne
1531,19571,27-Lorne St/St Kilda Rd (Melbourne City),Melbourne City
1532,4484,47-West Preston/Gilbert Rd (Preston),Preston
1533,4199,47-David St/Plenty Rd (Preston),Preston
1534,4508,47-David St/Plenty Rd (Preston),Preston
1535,4198,48-Gower St/Plenty Rd (Preston),Preston
1536,4507,48-Gower St/Plenty Rd (Preston),Preston
1537,4197,49-Murray Rd/Plenty Rd (Preston),Preston
1538,4506,49-Murray Rd/Plenty Rd (Preston),Preston
1539,4196,50-Sylvester Gr/Plenty Rd (Preston),Preston
1540,4505,50-Sylvester Gr/Plenty Rd (Preston),Preston
1541,4195,51-Wood St/Plenty Rd (Preston),Preston
1542,4504,51-Wood St/Plenty Rd (Preston),Preston
1543,4503,52-Tyler St/Plenty Rd (Preston),Preston
1544,4193,53-Ethel Gr/Plenty Rd (Reservoir),Reservoir
1545,4502,53-Ethel Gr/Plenty Rd (Reservoir),Reservoir
1546,4501,54-Wilkinson St/Plenty Rd (Reservoir),Reservoir
1547,4192,54-Wilkinson St/Plenty Rd (Reservoir),Reservoir
1548,4500,55-Albert St/Plenty Rd (Reservoir),Reservoir
1549,4191,55-Boldrewood Pde/Plenty Rd (Reservoir),Reservoir
1550,4499,56-Loddon Ave/Plenty Rd (Reservoir),Reservoir
1551,4190,56-Loddon Ave/Plenty Rd (Reservoir),Reservoir
1552,4189,57-Reservoir District Secondary College/Plenty Rd (Reservoir),Reservoir
1553,4498,57-Reservoir District Secondary College/Plenty Rd (Reservoir),Reservoir
1554,4188,58-Browning St/Plenty Rd (Kingsbury),Kingsbury
1555,4497,58-Browning St/Plenty Rd (Kingsbury),Kingsbury
1556,4187,59-Preston Cemetery/Plenty Rd (Kingsbury),Kingsbury
1557,4496,59-Preston Cemetery/Plenty Rd (Kingsbury),Kingsbury
1558,4495,60-La Trobe University/Plenty Rd (Bundoora),Bundoora
1559,4186,60-La Trobe University/Plenty Rd (Bundoora),Bundoora
1560,4494,61-Bundoora Park/Plenty Rd (Bundoora),Bundoora
1561,4185,61-Bundoora Park/Plenty Rd (Bundoora),Bundoora
1562,4183,62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),Bundoora
1563,4493,62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),Bundoora
1564,4492,63-Greenwood Dr/Plenty Rd (Bundoora),Bundoora
1565,4182,63-Greenwood Dr/Plenty Rd (Bundoora),Bundoora
1566,4491,64-Mount Cooper Dr/Plenty Rd (Bundoora),Bundoora
1567,4181,64-Mount Cooper Dr/Plenty Rd (Bundoora),Bundoora
1568,4180,65-Grimshaw St/Plenty Rd (Bundoora),Bundoora
1569,4490,65-Grimshaw St/Plenty Rd (Bundoora),Bundoora
1570,4489,66-Settlement Rd/Plenty Rd (Bundoora),Bundoora
1571,4179,66-Settlement Rd/Plenty Rd (Bundoora),Bundoora
1572,4488,67-Bundoora Square SC/Plenty Rd (Bundoora),Bundoora
1573,4178,67-Bundoora Square SC/Plenty Rd (Bundoora),Bundoora
1574,4487,68-Greenhills Rd/Plenty Rd (Bundoora),Bundoora
1575,4177,68-Greenhills Rd/Plenty Rd (Bundoora),Bundoora
1576,4486,69-Taunton Dr/Plenty Rd (Bundoora),Bundoora
1577,4176,69-Taunton Dr/Plenty Rd (Bundoora),Bundoora
1578,4485,70-Janefield Dr/Plenty Rd (Bundoora),Bundoora
1579,4175,70-Clements Dr/Plenty Rd (Bundoora),Bundoora
1580,4174,71-RMIT/Plenty Rd (Bundoora),Bundoora
1581,17902,5-Elizabeth St/Collins St (Melbourne City),Melbourne City
1582,19500,14-Arts Precinct/St Kilda Rd (Southbank),Southbank
1583,19684,14-Arts Precinct/St Kilda Rd (Southbank),Southbank
1584,17910,5-Elizabeth St/Collins St (Melbourne City),Melbourne City
1585,17876,2-Collins St/Elizabeth St (Melbourne City),Melbourne City
1586,18044,4-Queen St/La Trobe St (Melbourne City),Melbourne City
1587,17851,2-Collins St/Elizabeth St (Melbourne City),Melbourne City
1588,18175,5-Swanston St/Flinders St (Melbourne City),Melbourne City
1589,18032,4-Queen St/La Trobe St (Melbourne City),Melbourne City
1590,19499,13-Federation Square/Swanston St (Melbourne City),Melbourne City
1591,17875,3-Bourke Street Mall/Elizabeth St (Melbourne City),Melbourne City
1592,19685,13-Federation Square/Swanston St (Melbourne City),Melbourne City
1593,18090,5-Swanston St/Flinders St (Melbourne City),Melbourne City
1594,17594,5-Elizabeth St/Bourke St (Melbourne City),Melbourne City
1595,17852,3-Bourke Street Mall/Elizabeth St (Melbourne City),Melbourne City
1596,17887,5-Elizabeth St/Bourke St (Melbourne City),Melbourne City
1597,17901,6-Melbourne Town Hall/Collins St (Melbourne City),Melbourne City
1598,19498,11-City Square/Swanston St (Melbourne City),Melbourne City
1599,17911,6-Melbourne Town Hall/Collins St (Melbourne City),Melbourne City
1600,19686,11-City Square/Swanston St (Melbourne City),Melbourne City
1601,17873,5-Melbourne Central Station/Elizabeth St (Melbourne City),Melbourne City
1602,18045,5-Elizabeth St/La Trobe St (Melbourne City),Melbourne City
1603,17854,5-Melbourne Central Station/Elizabeth St (Melbourne City),Melbourne City
1604,18031,5-Elizabeth St/La Trobe St (Melbourne City),Melbourne City
1605,19497,10-Bourke Street Mall/Swanston St (Melbourne City),Melbourne City
1606,17593,6-Swanston St/Bourke St (Melbourne City),Melbourne City
1607,19687,10-Bourke Street Mall/Swanston St (Melbourne City),Melbourne City
1608,17888,6-Swanston St/Bourke St (Melbourne City),Melbourne City
1609,18174,6-Russell St/Flinders St (Melbourne City),Melbourne City
1610,18091,6-Russell St/Flinders St (Melbourne City),Melbourne City
1611,19495,8-Melbourne Central Station/Swanston St (Melbourne City),Melbourne City
1612,18046,6-Swanston St/La Trobe St (Melbourne City),Melbourne City
1613,19689,8-Melbourne Central Station/Swanston St (Melbourne City),Melbourne City
1614,18030,6-Swanston St/La Trobe St (Melbourne City),Melbourne City
1615,17591,7-Russell St/Bourke St (Melbourne City),Melbourne City
1616,22153,7-Exhibition St/Collins St (Melbourne City),Melbourne City
1617,22152,7-Exhibition St/Collins St (Melbourne City),Melbourne City
1618,17889,7-Russell St/Bourke St (Melbourne City),Melbourne City
1619,22904,7A-William Barak Bridge/Melbourne Park (Melbourne City),Melbourne City
1620,22903,7A-William Barak Bridge/Melbourne Park (Melbourne City),Melbourne City
1621,18047,7-Russell St/La Trobe St (Melbourne City),Melbourne City
1622,18105,8-Spring St/Flinders St (Melbourne City),Melbourne City
1623,18172,7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City),Melbourne City
1624,18108,7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City),Melbourne City
1625,18092,8-Spring St/Flinders St (Melbourne City),Melbourne City
1626,17898,8-Spring St/Collins St (Melbourne City),Melbourne City
1627,18161,7C-MCG Gates 4-7/John Cain Arena (Melbourne City),Melbourne City
1628,17914,8-Spring St/Collins St (Melbourne City),Melbourne City
1629,18116,7C-MCG Gates 4-7/John Cain Arena (Melbourne City),Melbourne City
1630,6054,17-Charles St/Smith St (Fitzroy),Fitzroy
1631,6128,17-Charles St/Smith St (Fitzroy),Fitzroy
1632,4144,16-Johnston St/Brunswick St (Fitzroy),Fitzroy
1633,18792,115-Melbourne Cemetery/Lygon St (Carlton North),Carlton North
1634,6136,14-Rose St/Nicholson St (Carlton),Carlton
1635,4453,16-Johnston St/Brunswick St (Fitzroy),Fitzroy
1636,6062,14-Rose St/Nicholson St (Fitzroy),Fitzroy
1637,19343,115-Melbourne Cemetery/Lygon St (Carlton North),Carlton North
1638,6053,18-Hodgson St/Smith St (Fitzroy),Fitzroy
1639,6127,18-Hodgson St/Smith St (Fitzroy),Fitzroy
1640,18793,116-Fenwick St/Lygon St (Carlton North),Carlton North
1641,19344,116-Fenwick St/Lygon St (Carlton North),Carlton North
1642,4145,17-Leicester St/Brunswick St (Fitzroy),Fitzroy
1643,4454,17-Leicester St/Brunswick St (Fitzroy),Fitzroy
1644,6063,15-Alexandra Pde/Nicholson St (Fitzroy North),Fitzroy North
1645,6137,15-Alexandra Pde/Nicholson St (Carlton),Carlton
1646,6052,19-Johnston St/Smith St (Fitzroy),Fitzroy
1647,6126,19-Johnston St/Smith St (Fitzroy),Fitzroy
1648,4146,18-Alexandra Pde/Brunswick St (Fitzroy),Fitzroy
1649,4455,18-Alexandra Pde/Brunswick St (Fitzroy North),Fitzroy North
1650,18794,117-Richardson St/Lygon St (Carlton North),Carlton North
1651,19345,117-Richardson St/Lygon St (Carlton North),Carlton North
1652,6051,20-Rose St/Smith St (Collingwood),Collingwood
1653,6125,20-Keele St/Smith St (Fitzroy),Fitzroy
1654,6064,16-Freeman St/Nicholson St (Fitzroy North),Fitzroy North
1655,6138,16-Freeman St/Nicholson St (Fitzroy North),Fitzroy North
1656,4147,19-Newry St/Brunswick St (Fitzroy North),Fitzroy North
1657,4456,19-Newry St/Brunswick St (Fitzroy North),Fitzroy North
1658,6050,21-Alexandra Pde/Smith St (Fitzroy),Fitzroy
1659,6124,21-Alexandra Pde/Smith St (Clifton Hill),Clifton Hill
1660,4148,20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),Fitzroy North
1661,6066,17-Reid St/Nicholson St (Fitzroy North),Fitzroy North
1662,4457,20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),Fitzroy North
1663,6140,17-Reid St/Nicholson St (Carlton North),Carlton North
1664,6067,18-Scotchmer St/Nicholson St (Fitzroy North),Fitzroy North
